Trajectory,Disease list,Drug,FDR,PubMed count avg,AI
283,"['G20', 'G21']",Ifenprodil,0.025495672,17.5,1
283,"['G20', 'G21']",Sarilumab,0.047225983,0.0,0
284,"['G93', 'G40', 'G41']",Octreotide,0.012942401,69.66666666666667,1
284,"['G93', 'G40', 'G41']",Glutamic Acid,6.868553139292833e-08,3390.3333333333335,1
284,"['G93', 'G40', 'G41']",Temazepam,1.9870345672422872e-08,10.333333333333334,1
284,"['G93', 'G40', 'G41']",Butabarbital,2.2239745130910537e-05,0.0,1
284,"['G93', 'G40', 'G41']",Butalbital,1.1002456253620625e-07,3.3333333333333335,1
284,"['G93', 'G40', 'G41']",Phenytoin,0.000542262,2729.3333333333335,1
284,"['G93', 'G40', 'G41']",Isradipine,0.000591296,4.5,1
284,"['G93', 'G40', 'G41']",Etomidate,0.038974706,51.333333333333336,1
284,"['G93', 'G40', 'G41']",Talbutal,1.1002456253620625e-07,0.0,1
284,"['G93', 'G40', 'G41']",Pentobarbital,3.299458607215551e-07,320.0,1
284,"['G93', 'G40', 'G41']",Amitriptyline,0.015375894,175.66666666666666,1
284,"['G93', 'G40', 'G41']",Clobazam,0.01320841,375.0,1
284,"['G93', 'G40', 'G41']",Meprobamate,0.008782875,13.0,1
284,"['G93', 'G40', 'G41']",Amlodipine,0.006946375,36.666666666666664,0
284,"['G93', 'G40', 'G41']",Carisoprodol,0.012942401,2.3333333333333335,1
284,"['G93', 'G40', 'G41']",Nisoldipine,0.018500502,2.6666666666666665,1
284,"['G93', 'G40', 'G41']",Eszopiclone,0.01320841,8.333333333333334,1
284,"['G93', 'G40', 'G41']",Secobarbital,1.5273291515701037e-07,9.0,1
284,"['G93', 'G40', 'G41']",Zolpidem,0.005973969,95.33333333333331,1
284,"['G93', 'G40', 'G41']",Pethidine,0.000380472,28.333333333333332,1
284,"['G93', 'G40', 'G41']",Fluoxetine,0.020855245,869.0,1
284,"['G93', 'G40', 'G41']",Dextromethorphan,0.012654792,87.33333333333333,1
284,"['G93', 'G40', 'G41']",Cisplatin,0.036100413,445.3333333333333,0
284,"['G93', 'G40', 'G41']",Adinazolam,5.085434819071683e-09,2.3333333333333335,1
284,"['G93', 'G40', 'G41']",Methotrexate,0.036100413,598.3333333333334,0
284,"['G93', 'G40', 'G41']",Carbamazepine,0.01702693,2901.0,1
284,"['G93', 'G40', 'G41']",Cinnarizine,0.01702693,22.666666666666668,1
284,"['G93', 'G40', 'G41']",Diclofenac,0.02388704,44.0,0
284,"['G93', 'G40', 'G41']",Thiopental,3.6953909060646422e-06,181.0,1
284,"['G93', 'G40', 'G41']",Mecamylamine,0.000353479,170.5,1
284,"['G93', 'G40', 'G41']",Acamprosate,0.012942401,33.666666666666664,1
284,"['G93', 'G40', 'G41']",Verapamil,0.000338525,158.33333333333334,1
284,"['G93', 'G40', 'G41']",Midazolam,5.798346927520842e-09,588.5,1
284,"['G93', 'G40', 'G41']",Flurazepam,1.1529147622345134e-08,12.666666666666666,1
284,"['G93', 'G40', 'G41']",Isoflurane,3.791206395677102e-05,323.0,1
284,"['G93', 'G40', 'G41']",Primidone,1.199384723926776e-06,341.3333333333333,1
284,"['G93', 'G40', 'G41']",Halazepam,9.967021390834046e-10,1.6666666666666667,1
284,"['G93', 'G40', 'G41']",Propofol,0.010468503,500.3333333333333,1
284,"['G93', 'G40', 'G41']",Diazepam,1.7023490115968783e-09,1521.3333333333333,1
284,"['G93', 'G40', 'G41']",Loperamide,0.033021094,25.666666666666668,1
284,"['G93', 'G40', 'G41']",Oxazepam,4.66494985792182e-07,27.0,1
284,"['G93', 'G40', 'G41']",Methylphenobarbital,6.5993687117458e-08,17.0,1
284,"['G93', 'G40', 'G41']",Triazolam,3.0004598648514594e-07,17.333333333333332,1
284,"['G93', 'G40', 'G41']",Ethanol,3.6603723418161213e-09,2445.6666666666665,0
284,"['G93', 'G40', 'G41']",Zonisamide,0.015262971,415.0,1
284,"['G93', 'G40', 'G41']",Gabapentin,0.000591296,607.3333333333334,1
284,"['G93', 'G40', 'G41']",Doxorubicin,0.036100413,298.0,0
284,"['G93', 'G40', 'G41']",Felodipine,0.005549262,5.666666666666667,0
284,"['G93', 'G40', 'G41']",Memantine,0.002876127,465.6666666666667,1
284,"['G93', 'G40', 'G41']",Nitrendipine,0.000359509,13.0,0
284,"['G93', 'G40', 'G41']",Nifedipine,0.001707708,132.0,0
284,"['G93', 'G40', 'G41']",Gliclazide,0.02423906,6.333333333333333,1
284,"['G93', 'G40', 'G41']",Halothane,0.002153123,133.66666666666666,0
284,"['G93', 'G40', 'G41']",Arsenic trioxide,0.01369261,10.666666666666666,0
284,"['G93', 'G40', 'G41']",Phenobarbital,0.000144329,2478.5,1
284,"['G93', 'G40', 'G41']",Desflurane,0.008782875,20.666666666666668,0
284,"['G93', 'G40', 'G41']",Zopiclone,0.018500502,19.666666666666668,1
284,"['G93', 'G40', 'G41']",Levetiracetam,0.000353479,1851.6666666666667,1
284,"['G93', 'G40', 'G41']",Flumazenil,0.004740124,285.3333333333333,1
284,"['G93', 'G40', 'G41']",Estazolam,2.32881418767782e-09,7.0,1
284,"['G93', 'G40', 'G41']",Sevoflurane,0.00425726,225.0,1
284,"['G93', 'G40', 'G41']",Bepridil,0.00425726,4.666666666666667,1
284,"['G93', 'G40', 'G41']",Decamethonium,0.02423906,1.3333333333333333,0
284,"['G93', 'G40', 'G41']",Varenicline,0.02423906,58.0,1
284,"['G93', 'G40', 'G41']",Quinidine barbiturate,0.02423906,1.6666666666666667,1
284,"['G93', 'G40', 'G41']",Amobarbital,3.301574814764007e-07,267.0,1
284,"['G93', 'G40', 'G41']",Aprobarbital,1.1002456253620625e-07,0.0,1
284,"['G93', 'G40', 'G41']",Butethal,1.1002456253620625e-07,1.0,1
284,"['G93', 'G40', 'G41']",Heptabarbital,1.1002456253620625e-07,1.3333333333333333,1
284,"['G93', 'G40', 'G41']",Hexobarbital,1.2331813546498556e-05,17.0,1
284,"['G93', 'G40', 'G41']",Aluminium,0.02423906,596.6666666666666,0
284,"['G93', 'G40', 'G41']",Flunitrazepam,0.000542262,83.66666666666667,0
284,"['G93', 'G40', 'G41']",Bromazepam,1.120914109730234e-07,8.333333333333334,1
284,"['G93', 'G40', 'G41']",Clotiazepam,9.591673100378552e-10,0.0,1
284,"['G93', 'G40', 'G41']",Fludiazepam,9.967021390834046e-10,0.0,1
284,"['G93', 'G40', 'G41']",Ketazolam,5.2806178008367306e-05,0.0,1
284,"['G93', 'G40', 'G41']",Prazepam,2.32881418767782e-09,2.0,1
284,"['G93', 'G40', 'G41']",Quazepam,1.0498719049582941e-08,2.3333333333333335,1
284,"['G93', 'G40', 'G41']",Cinolazepam,9.967021390834046e-10,0.0,1
284,"['G93', 'G40', 'G41']",Nitrazepam,3.605813704671766e-09,65.66666666666667,1
284,"['G93', 'G40', 'G41']",Dronedarone,0.001308922,1.6666666666666667,1
284,"['G93', 'G40', 'G41']",Brivaracetam,0.038974706,197.0,1
284,"['G93', 'G40', 'G41']",Acetylcysteine,0.033021094,353.6666666666667,1
284,"['G93', 'G40', 'G41']",Rufinamide,0.038974706,106.66666666666669,1
284,"['G93', 'G40', 'G41']",Dalfampridine,0.01702693,346.0,1
284,"['G93', 'G40', 'G41']",Pasireotide,0.000353479,23.5,1
284,"['G93', 'G40', 'G41']",Fospropofol,0.012942401,0.3333333333333333,1
284,"['G93', 'G40', 'G41']",Pomalidomide,0.038974706,12.666666666666666,0
284,"['G93', 'G40', 'G41']",Cytisine,0.02423906,28.666666666666668,1
284,"['G93', 'G40', 'G41']",Somatostatin,1.3115414246847673e-06,766.0,1
284,"['G93', 'G40', 'G41']",Etizolam,0.008782875,2.0,1
284,"['G93', 'G40', 'G41']",Benidipine,0.02423906,3.0,1
284,"['G93', 'G40', 'G41']",Chondroitin sulfate,0.018500502,224.66666666666663,0
284,"['G93', 'G40', 'G41']",Fluciclovine (18F),0.018500502,2.0,1
284,"['G93', 'G40', 'G41']",Ferrous sulfate,0.043074199,21.666666666666668,0
284,"['G93', 'G40', 'G41']",Lormetazepam,2.2239745130910537e-05,3.6666666666666665,1
284,"['G93', 'G40', 'G41']",Lutetium Lu 177 dotatate,2.2239745130910537e-05,2.0,0
292,"['H90', 'H91', 'H93', 'H81']",Pethidine,0.006194751,279.5,0
292,"['H90', 'H91', 'H93', 'H81']",Felbamate,0.027013665,29.75,0
292,"['H90', 'H91', 'H93', 'H81']",Memantine,0.009289443,332.5,1
292,"['H90', 'H91', 'H93', 'H81']",Orphenadrine,0.009289443,20.75,1
292,"['H90', 'H91', 'H93', 'H81']",Thrombomodulin Alfa,0.031031101,3.0,0
292,"['H90', 'H91', 'H93', 'H81']",Acetylcysteine,0.001088842,643.0,0
292,"['H90', 'H91', 'H93', 'H81']",Ifenprodil,0.031031101,60.5,0
294_391_435,"['I07', 'I34', 'I35', 'I36']",Collagenase clostridium histolyticum,0.02408622,0.0,1
296,"['I12', 'N18', 'N25']",Desmopressin,0.028556151,34.0,1
296,"['I12', 'N18', 'N25']",Hyaluronidase,0.005431277,1.6666666666666667,0
296,"['I12', 'N18', 'N25']",Icosapent,0.009272734,21.333333333333332,1
296,"['I12', 'N18', 'N25']",Menadione,0.024112239,1.0,0
296,"['I12', 'N18', 'N25']",Valsartan,0.028556151,100.33333333333331,1
296,"['I12', 'N18', 'N25']",Ramipril,0.028556151,54.333333333333336,1
296,"['I12', 'N18', 'N25']",Ticlopidine,0.006226755,31.0,0
296,"['I12', 'N18', 'N25']",Aminosalicylic Acid,0.037655946,2.0,1
296,"['I12', 'N18', 'N25']",Mesalazine,0.002780214,6.0,0
296,"['I12', 'N18', 'N25']",Acetaminophen,0.039006024,79.0,1
296,"['I12', 'N18', 'N25']",Nitroprusside,0.012154544,34.0,1
296,"['I12', 'N18', 'N25']",Chlorzoxazone,0.047717961,0.6666666666666666,0
296,"['I12', 'N18', 'N25']",Sapropterin,0.028556151,1.6666666666666667,1
296,"['I12', 'N18', 'N25']",Progesterone,0.049759924,20.0,0
296,"['I12', 'N18', 'N25']",Rosiglitazone,0.014826774,11.0,0
296,"['I12', 'N18', 'N25']",Streptozocin,0.037655946,16.0,0
296,"['I12', 'N18', 'N25']",Nabumetone,0.000349229,2.0,1
296,"['I12', 'N18', 'N25']",Quinine,0.019241145,10.0,1
296,"['I12', 'N18', 'N25']",Tolmetin,0.001250348,2.3333333333333335,1
296,"['I12', 'N18', 'N25']",Cisplatin,0.007474852,104.5,0
296,"['I12', 'N18', 'N25']",Albendazole,0.037655946,4.666666666666667,0
296,"['I12', 'N18', 'N25']",Oxaliplatin,0.00189118,5.666666666666667,0
296,"['I12', 'N18', 'N25']",Erlotinib,0.010941541,1.6666666666666667,0
296,"['I12', 'N18', 'N25']",Toremifene,0.037655946,0.0,0
296,"['I12', 'N18', 'N25']",Benazepril,0.019789131,22.333333333333332,1
296,"['I12', 'N18', 'N25']",Fluorouracil,0.021461579,21.666666666666668,0
296,"['I12', 'N18', 'N25']",Methoxsalen,0.028556151,0.0,0
296,"['I12', 'N18', 'N25']",Propranolol,0.012845008,44.0,1
296,"['I12', 'N18', 'N25']",Fenoprofen,0.000732569,1.0,1
296,"['I12', 'N18', 'N25']",Diclofenac,0.005493122,7.0,1
296,"['I12', 'N18', 'N25']",Sulindac,0.000232371,5.666666666666667,1
296,"['I12', 'N18', 'N25']",Imatinib,0.03586953,18.333333333333332,0
296,"['I12', 'N18', 'N25']",Dexmedetomidine,0.028556151,4.666666666666667,1
296,"['I12', 'N18', 'N25']",Estrone,0.026997027,4.666666666666667,0
296,"['I12', 'N18', 'N25']",Epinephrine,0.019241145,101.66666666666669,1
296,"['I12', 'N18', 'N25']",Losartan,0.016888709,115.33333333333331,1
296,"['I12', 'N18', 'N25']",Warfarin,0.006226755,158.33333333333334,1
296,"['I12', 'N18', 'N25']",Thiabendazole,0.012154544,2.3333333333333335,0
296,"['I12', 'N18', 'N25']",Riluzole,0.028556151,0.0,0
296,"['I12', 'N18', 'N25']",Zileuton,0.047717961,0.6666666666666666,0
296,"['I12', 'N18', 'N25']",Estradiol,0.012527636,47.666666666666664,1
296,"['I12', 'N18', 'N25']",Mefenamic acid,0.028556151,2.3333333333333335,0
296,"['I12', 'N18', 'N25']",Naproxen,0.006226755,6.666666666666667,0
296,"['I12', 'N18', 'N25']",Propofol,0.03301702,22.666666666666668,0
296,"['I12', 'N18', 'N25']",Dacarbazine,0.028556151,1.0,0
296,"['I12', 'N18', 'N25']",Diflunisal,0.037655946,2.6666666666666665,1
296,"['I12', 'N18', 'N25']",Quinidine,0.042572948,13.666666666666666,0
296,"['I12', 'N18', 'N25']",Repaglinide,0.037655946,2.6666666666666665,1
296,"['I12', 'N18', 'N25']",Telmisartan,0.037655946,19.0,1
296,"['I12', 'N18', 'N25']",Clobetasol propionate,0.012154544,1.3333333333333333,0
296,"['I12', 'N18', 'N25']",Balsalazide,0.028556151,0.0,0
296,"['I12', 'N18', 'N25']",Thalidomide,1.1893687624926028e-05,21.333333333333332,0
296,"['I12', 'N18', 'N25']",Ibuprofen,0.046132068,16.333333333333332,0
296,"['I12', 'N18', 'N25']",Tocainide,0.012154544,0.3333333333333333,0
296,"['I12', 'N18', 'N25']",Melatonin,0.019241145,19.333333333333332,0
296,"['I12', 'N18', 'N25']",Primaquine,0.047717961,2.0,0
296,"['I12', 'N18', 'N25']",Fluvastatin,0.019241145,11.666666666666666,0
296,"['I12', 'N18', 'N25']",Amiodarone,0.019241145,22.0,0
296,"['I12', 'N18', 'N25']",Captopril,0.004902446,133.66666666666666,1
296,"['I12', 'N18', 'N25']",Lumiracoxib,0.037655946,0.0,1
296,"['I12', 'N18', 'N25']",Insulin Detemir,0.012154544,0.6666666666666666,1
296,"['I12', 'N18', 'N25']",Aluminium,0.028556151,431.6666666666667,0
296,"['I12', 'N18', 'N25']",Magnesium salicylate,0.012154544,0.0,0
296,"['I12', 'N18', 'N25']",Ginseng,0.012154544,11.0,0
296,"['I12', 'N18', 'N25']",Clenbuterol,0.001937843,1.0,0
296,"['I12', 'N18', 'N25']",Acenocoumarol,0.047717961,4.333333333333333,1
296,"['I12', 'N18', 'N25']",Thiothixene,0.047717961,0.3333333333333333,1
296,"['I12', 'N18', 'N25']",Etoricoxib,0.047717961,0.0,1
296,"['I12', 'N18', 'N25']",Topiroxostat,0.009272734,1.0,1
296,"['I12', 'N18', 'N25']",Resveratrol,0.000623661,9.333333333333334,0
296,"['I12', 'N18', 'N25']",Danthron,0.005431277,0.0,1
296,"['I12', 'N18', 'N25']",Pentaerythritol Tetranitrate,0.028556151,0.0,0
296,"['I12', 'N18', 'N25']",Hyaluronidase (Human Recombinant),0.005431277,0.0,0
296,"['I12', 'N18', 'N25']",Rilonacept,0.000110915,0.6666666666666666,0
296,"['I12', 'N18', 'N25']",Capsaicin,0.006226755,0.0,0
296,"['I12', 'N18', 'N25']",Triflusal,0.028556151,0.3333333333333333,1
296,"['I12', 'N18', 'N25']",Ulipristal,0.047717961,0.0,0
296,"['I12', 'N18', 'N25']",Pomalidomide,0.001250348,2.3333333333333335,0
296,"['I12', 'N18', 'N25']",Cannabidiol,7.036730411623053e-05,2.0,1
296,"['I12', 'N18', 'N25']",Lobeglitazone,0.047717961,0.3333333333333333,0
296,"['I12', 'N18', 'N25']",Polaprezinc,0.000717036,1.6666666666666667,1
296,"['I12', 'N18', 'N25']",Enalaprilat,0.005431277,10.333333333333334,1
296,"['I12', 'N18', 'N25']",Foreskin fibroblast (neonatal),0.006226755,0.0,0
296,"['I12', 'N18', 'N25']",Foreskin keratinocyte (neonatal),0.000320325,0.0,0
296,"['I12', 'N18', 'N25']",Hydrogen peroxide,0.012154544,48.0,0
296,"['I12', 'N18', 'N25']",Opium,0.047717961,2.3333333333333335,0
296,"['I12', 'N18', 'N25']",Omega-3 fatty acids,0.028556151,62.333333333333336,1
296,"['I12', 'N18', 'N25']",Binimetinib,6.325320807002907e-05,0.0,0
296,"['I12', 'N18', 'N25']",Ferrous sulfate,0.029996068,14.333333333333334,1
296,"['I12', 'N18', 'N25']",Estradiol acetate,0.012527636,2.3333333333333335,0
296,"['I12', 'N18', 'N25']",Estradiol benzoate,0.012527636,0.0,0
296,"['I12', 'N18', 'N25']",Estradiol cypionate,0.012527636,0.0,0
296,"['I12', 'N18', 'N25']",Estradiol dienanthate,0.012527636,0.0,0
296,"['I12', 'N18', 'N25']",Estradiol valerate,0.012527636,46.333333333333336,0
296,"['I12', 'N18', 'N25']",Nabiximols,5.662046522571733e-05,0.0,0
298,"['I35', 'I71']",Collagenase clostridium histolyticum,0.008923742,32.5,1
298,"['I35', 'I71']",Alpha-Linolenic Acid,0.043044326,15.0,0
298,"['I35', 'I71']",Foreskin fibroblast (neonatal),0.001753372,0.0,0
298,"['I35', 'I71']",Foreskin keratinocyte (neonatal),0.002163396,0.5,0
300,"['I70', 'I77']",Vitamin E,0.0110198,1155.5,1
300,"['I70', 'I77']",Menadione,0.012443265,5.5,0
300,"['I70', 'I77']",Nicotine,0.032298314,594.5,0
300,"['I70', 'I77']",Aminosalicylic Acid,0.023893516,10.0,0
300,"['I70', 'I77']",Mesalazine,0.001308922,20.0,0
300,"['I70', 'I77']",Aminocaproic Acid,0.012613666,42.5,1
300,"['I70', 'I77']",Cisplatin,0.032298314,550.5,0
300,"['I70', 'I77']",Oxaliplatin,0.000697873,158.0,0
300,"['I70', 'I77']",Diclofenac,0.025701862,67.0,1
300,"['I70', 'I77']",Chloroquine,0.044494523,172.0,0
300,"['I70', 'I77']",Ethanol,0.028230889,1033.0,0
300,"['I70', 'I77']",Carboplatin,0.006434958,104.0,0
300,"['I70', 'I77']",Doxorubicin,0.032298314,464.5,0
300,"['I70', 'I77']",Balsalazide,0.017967317,0.0,0
300,"['I70', 'I77']",Carvedilol,0.001869532,141.5,1
300,"['I70', 'I77']",Glucosamine,0.030659011,118.0,0
300,"['I70', 'I77']",Clenbuterol,0.030659011,11.5,0
300,"['I70', 'I77']",Zinc,0.000130465,764.0,1
300,"['I70', 'I77']",Resveratrol,0.002904892,399.0,1
300,"['I70', 'I77']",Apremilast,0.001308922,6.0,0
300,"['I70', 'I77']",Cannabidiol,0.000173234,40.0,1
300,"['I70', 'I77']",Copper,0.000780727,907.5,0
300,"['I70', 'I77']",Dexibuprofen,0.037173524,0.0,0
300,"['I70', 'I77']",Polaprezinc,0.006434958,0.5,0
300,"['I70', 'I77']",Levamlodipine,0.012613666,2.0,1
300,"['I70', 'I77']",Ubidecarenone,0.023893516,197.0,1
300,"['I70', 'I77']",Foreskin fibroblast (neonatal),0.00301405,0.0,0
300,"['I70', 'I77']",Foreskin keratinocyte (neonatal),0.000109503,0.0,0
300,"['I70', 'I77']",Omega-3 fatty acids,0.017967317,1254.0,1
300,"['I70', 'I77']",Binimetinib,0.037173524,1.0,1
300,"['I70', 'I77']",alpha-Tocopherol succinate,0.0110198,631.0,1
300,"['I70', 'I77']",D-alpha-Tocopherol acetate,0.0110198,446.0,1
300,"['I70', 'I77']",Nabiximols,0.000143526,1.0,0
307,"['J43', 'J96', 'J15']",Glutathione,0.037077702,127.5,1
307,"['J43', 'J96', 'J15']",Nicotine,0.016086739,129.33333333333334,0
307,"['J43', 'J96', 'J15']",Clozapine,0.027877697,12.666666666666666,0
307,"['J43', 'J96', 'J15']",Marimastat,0.000387347,0.3333333333333333,0
307,"['J43', 'J96', 'J15']",Pseudoephedrine,0.048195279,13.0,1
307,"['J43', 'J96', 'J15']",Prednisolone,0.015049057,563.3333333333334,1
307,"['J43', 'J96', 'J15']",Formoterol,0.019127157,28.666666666666668,1
307,"['J43', 'J96', 'J15']",Busulfan,0.015049057,22.0,0
307,"['J43', 'J96', 'J15']",Minocycline,0.048195279,179.33333333333334,1
307,"['J43', 'J96', 'J15']",Pilocarpine,0.019127157,7.0,1
307,"['J43', 'J96', 'J15']",Desipramine,0.017150096,1.6666666666666667,0
307,"['J43', 'J96', 'J15']",Bupropion,0.042919099,8.666666666666666,0
307,"['J43', 'J96', 'J15']",Captopril,0.033021094,24.333333333333332,1
307,"['J43', 'J96', 'J15']",Arformoterol,0.011253236,20.0,1
307,"['J43', 'J96', 'J15']",Glucosamine,0.019127157,15.0,0
307,"['J43', 'J96', 'J15']",Clenbuterol,0.019127157,7.333333333333333,1
307,"['J43', 'J96', 'J15']",Foreskin fibroblast (neonatal),0.037638946,0.0,0
307,"['J43', 'J96', 'J15']",Foreskin keratinocyte (neonatal),0.001762494,0.0,0
307,"['J43', 'J96', 'J15']",Curcumin,0.048195279,20.333333333333332,0
307,"['J43', 'J96', 'J15']",Binimetinib,0.023335578,0.3333333333333333,0
309,"['K21', 'K22', 'K26']",Histamine,0.042682616,1565.0,1
312_402,"['K59', 'E65', 'L90', 'N62']",Tramadol,0.00333261,7.0,0
312_402,"['K59', 'E65', 'L90', 'N62']",Diethylstilbestrol,0.006879638,4.0,0
312_402,"['K59', 'E65', 'L90', 'N62']",Morphine,9.428180019101036e-05,87.25,0
312_402,"['K59', 'E65', 'L90', 'N62']",Codeine,0.001820367,12.25,0
312_402,"['K59', 'E65', 'L90', 'N62']",Amitriptyline,0.005058174,21.25,1
312_402,"['K59', 'E65', 'L90', 'N62']",Hydromorphone,0.000780727,0.0,0
312_402,"['K59', 'E65', 'L90', 'N62']",Methadone,0.000288899,4.25,0
312_402,"['K59', 'E65', 'L90', 'N62']",Mefloquine,0.027502588,1.75,0
312_402,"['K59', 'E65', 'L90', 'N62']",Levonorgestrel,0.022260412,3.5,0
312_402,"['K59', 'E65', 'L90', 'N62']",Progesterone,0.016323147,127.33333333333331,1
312_402,"['K59', 'E65', 'L90', 'N62']",Betamethasone,0.009182511,34.25,1
312_402,"['K59', 'E65', 'L90', 'N62']",Raloxifene,0.038174531,6.25,1
312_402,"['K59', 'E65', 'L90', 'N62']",Oxycodone,0.000780727,4.0,0
312_402,"['K59', 'E65', 'L90', 'N62']",Dextromethorphan,0.011661797,1.75,0
312_402,"['K59', 'E65', 'L90', 'N62']",Toremifene,0.017576236,2.0,1
312_402,"['K59', 'E65', 'L90', 'N62']",Butorphanol,2.815074686376999e-05,1.75,0
312_402,"['K59', 'E65', 'L90', 'N62']",Testosterone,0.016323147,140.66666666666666,1
312_402,"['K59', 'E65', 'L90', 'N62']",Dextropropoxyphene,0.001075914,1.75,0
312_402,"['K59', 'E65', 'L90', 'N62']",Pentazocine,0.005498835,5.0,0
312_402,"['K59', 'E65', 'L90', 'N62']",Estrone,0.008666393,24.75,0
312_402,"['K59', 'E65', 'L90', 'N62']",Tamoxifen,0.020210823,76.0,1
312_402,"['K59', 'E65', 'L90', 'N62']",Naltrexone,0.000344146,15.25,1
312_402,"['K59', 'E65', 'L90', 'N62']",Sufentanil,9.062854267637552e-05,5.25,0
312_402,"['K59', 'E65', 'L90', 'N62']",Alfentanil,0.022260412,0.75,0
312_402,"['K59', 'E65', 'L90', 'N62']",Fentanyl,5.686334934003804e-06,25.5,0
312_402,"['K59', 'E65', 'L90', 'N62']",Loperamide,5.215266293931152e-05,79.25,1
312_402,"['K59', 'E65', 'L90', 'N62']",Nalbuphine,2.815074686376999e-05,0.5,0
312_402,"['K59', 'E65', 'L90', 'N62']",Levorphanol,2.815074686376999e-05,0.25,0
312_402,"['K59', 'E65', 'L90', 'N62']",Clomifene,0.001423459,1.0,1
312_402,"['K59', 'E65', 'L90', 'N62']",Remifentanil,2.815074686376999e-05,4.5,0
312_402,"['K59', 'E65', 'L90', 'N62']",Buprenorphine,0.000239684,3.5,0
312_402,"['K59', 'E65', 'L90', 'N62']",Hydrocodone,0.009182511,0.5,0
312_402,"['K59', 'E65', 'L90', 'N62']",Ethinyl Estradiol,0.038174531,10.25,1
312_402,"['K59', 'E65', 'L90', 'N62']",Diphenoxylate,0.002375787,12.0,0
312_402,"['K59', 'E65', 'L90', 'N62']",Naloxone,1.1157559838979533e-06,71.33333333333333,0
312_402,"['K59', 'E65', 'L90', 'N62']",Oxymorphone,0.009182511,0.5,0
312_402,"['K59', 'E65', 'L90', 'N62']",Estramustine,0.017576236,1.75,0
312_402,"['K59', 'E65', 'L90', 'N62']",Dezocine,0.002375787,0.5,1
312_402,"['K59', 'E65', 'L90', 'N62']",Ketamine,0.006879638,0.6666666666666666,1
312_402,"['K59', 'E65', 'L90', 'N62']",Levomethadyl Acetate,0.022260412,0.0,0
312_402,"['K59', 'E65', 'L90', 'N62']",Danazol,0.0329568,3.5,1
312_402,"['K59', 'E65', 'L90', 'N62']",Heroin,9.062854267637552e-05,3.75,0
312_402,"['K59', 'E65', 'L90', 'N62']",Estriol,0.013287445,5.5,1
312_402,"['K59', 'E65', 'L90', 'N62']",Tapentadol,0.001820367,0.5,1
312_402,"['K59', 'E65', 'L90', 'N62']",Nalmefene,0.000344146,1.0,1
312_402,"['K59', 'E65', 'L90', 'N62']",Alvimopan,2.815074686376999e-05,18.0,1
312_402,"['K59', 'E65', 'L90', 'N62']",Methyltestosterone,0.0329568,1.5,1
312_402,"['K59', 'E65', 'L90', 'N62']",Ketobemidone,0.001820367,0.0,0
312_402,"['K59', 'E65', 'L90', 'N62']",Methylnaltrexone,0.005498835,5.25,1
312_402,"['K59', 'E65', 'L90', 'N62']",Pholcodine,2.815074686376999e-05,0.0,0
312_402,"['K59', 'E65', 'L90', 'N62']",Eluxadoline,0.000344146,12.75,1
312_402,"['K59', 'E65', 'L90', 'N62']",Opium,0.000542945,4.0,0
312_402,"['K59', 'E65', 'L90', 'N62']",Pentoxyverine,0.009182511,0.25,1
312_402,"['K59', 'E65', 'L90', 'N62']",Naldemedine,0.000344146,0.75,1
312_402,"['K59', 'E65', 'L90', 'N62']",Testosterone cypionate,0.017517035,0.0,1
312_402,"['K59', 'E65', 'L90', 'N62']",Testosterone enanthate,0.017517035,0.0,1
312_402,"['K59', 'E65', 'L90', 'N62']",Testosterone undecanoate,0.017517035,0.25,1
315,"['M16', 'E66', 'I89', 'L30', 'M87', 'E65', 'K45', 'N62']",Icosapent,0.021427856,117.125,1
315,"['M16', 'E66', 'I89', 'L30', 'M87', 'E65', 'K45', 'N62']",Mesalazine,0.004333079,12.571428571428571,1
315,"['M16', 'E66', 'I89', 'L30', 'M87', 'E65', 'K45', 'N62']",Indomethacin,0.01083397,89.625,1
315,"['M16', 'E66', 'I89', 'L30', 'M87', 'E65', 'K45', 'N62']",Betamethasone,0.007607687,144.625,1
315,"['M16', 'E66', 'I89', 'L30', 'M87', 'E65', 'K45', 'N62']",Ketorolac,0.03636404,9.875,1
315,"['M16', 'E66', 'I89', 'L30', 'M87', 'E65', 'K45', 'N62']",Rofecoxib,0.047333176,9.375,1
315,"['M16', 'E66', 'I89', 'L30', 'M87', 'E65', 'K45', 'N62']",Fenoprofen,0.000581101,1.75,1
315,"['M16', 'E66', 'I89', 'L30', 'M87', 'E65', 'K45', 'N62']",Prednisone,0.034505628,354.875,1
315,"['M16', 'E66', 'I89', 'L30', 'M87', 'E65', 'K45', 'N62']",Sulfasalazine,0.02710775,30.875,1
315,"['M16', 'E66', 'I89', 'L30', 'M87', 'E65', 'K45', 'N62']",Dobutamine,0.01458994,14.625,0
315,"['M16', 'E66', 'I89', 'L30', 'M87', 'E65', 'K45', 'N62']",Bromfenac,0.03636404,0.375,1
315,"['M16', 'E66', 'I89', 'L30', 'M87', 'E65', 'K45', 'N62']",Balsalazide,0.01458994,0.25,1
315,"['M16', 'E66', 'I89', 'L30', 'M87', 'E65', 'K45', 'N62']",Ibuprofen,0.001224188,53.42857142857143,1
315,"['M16', 'E66', 'I89', 'L30', 'M87', 'E65', 'K45', 'N62']",Miconazole,0.039657087,17.0,0
